,name,5k,10k,20k,half,25k,30k,35k,40k,official,pace,rank_overall,rank_in_gender_only,rank_in_division,age,gender,country,state,city,bib,cluster
5304,"Cummings, Clint",20.93,40.98,80.33,84.58,99.92,120.03,140.98,162.05,171.6,6.55,1099,1043,825,39,M,CAN,NS,Halifax,6042,2
5325,"Tardif, Vincent",20.07,40.03,80.97,85.45,101.88,125.03,150.72,178.17,190.7,7.28,4287,3909,2425,35,M,CAN,QC,Contrecoeur,6065,2
5327,"Kimberley, Glenn",21.38,42.45,85.62,90.33,107.62,131.63,158.17,187.97,200.0,7.63,6475,5541,2955,37,M,CAN,ON,Mississauga,6067,2
5332,"Rose, Kevin R",24.22,46.97,92.13,97.13,114.83,138.73,164.53,192.17,205.72,7.85,7996,6485,3184,38,M,CAN,ON,Toronto,6073,2
5334,"Whitford, Rick W",22.22,44.28,90.02,95.05,113.73,138.72,168.18,193.95,205.68,7.85,7987,6478,3181,39,M,CAN,ON,Ottawa,6075,2
5356,"Helie, Jean-Yves",20.8,41.65,84.08,88.7,105.43,127.87,151.15,174.67,186.0,7.1,3387,3143,520,43,M,CAN,QC,Trois-Rivieres,6103,2
5363,"Keilty, Tim A",21.67,43.03,85.6,90.18,106.75,128.32,149.73,171.12,180.27,6.88,2415,2282,185,46,M,CAN,NB,Fredericton,6112,2
5369,"Vincent, Andrew",21.83,43.08,86.25,90.97,107.72,129.45,151.7,174.48,184.15,7.03,3068,2875,1958,39,M,CAN,ON,Ottawa,6119,2
5382,"Shooter, Lee J.",21.63,43.5,86.62,91.52,110.03,137.37,167.68,203.97,217.8,8.32,11724,8417,1537,40,M,CAN,ON,Cobourg,6133,2
5418,"Kokta, Victor",21.67,42.77,85.03,89.68,106.47,128.83,152.18,176.07,186.47,7.12,3463,3209,536,43,M,CAN,QC,Saint-Laurent,6173,2
5476,"Straatman, John P",21.52,44.37,88.48,93.38,110.93,134.37,159.55,188.15,199.4,7.62,6300,5420,811,47,M,CAN,ON,Lucan,6236,2
5480,"Vanden Dool, Glenn B",22.63,45.3,90.92,95.97,113.77,137.03,160.35,182.98,192.43,7.35,4663,4207,501,46,M,CAN,AB,Lethbridge,6240,2
5481,"Curcuruto, Antonio",21.87,43.78,87.9,92.75,110.33,133.92,157.97,181.92,192.75,7.37,4747,4275,814,42,M,CAN,QC,Montreal,6241,2
5483,"Faucher, Mathieu",21.22,42.65,86.65,91.5,109.22,133.27,162.35,191.18,203.22,7.77,7296,6066,3087,36,M,CAN,QC,Sherbrooke,6243,2
5485,"Keyko, Nick",24.08,47.72,94.73,99.9,118.83,147.17,177.02,206.92,219.17,8.37,12160,8610,3626,29,M,CAN,AB,Edmonton,6245,2
5500,"Guillotte, Claude-Andre",21.92,44.08,88.9,93.9,113.2,151.28,196.68,238.45,250.97,9.58,20246,12083,4251,39,M,CAN,QC,Sainte-Julie,6262,2
5517,"Chernysh, Max",22.3,44.65,93.28,98.8,118.88,145.9,172.33,197.4,208.37,7.95,8792,6927,3279,38,M,CAN,ON,Toronto,6282,2
5522,"Foy, Ghislain",20.93,42.38,87.13,92.02,110.02,134.35,159.63,185.37,196.63,7.5,5614,4925,370,52,M,CAN,QC,Pointe-Claire,6289,2
5540,"Johnson, Eddie",21.48,42.95,87.78,92.75,111.45,137.62,167.0,196.28,208.45,7.95,8820,6943,3283,38,M,CAN,ON,Milton,6312,2
5545,"Jacques, Philippe",21.82,43.77,87.12,91.65,108.67,130.62,153.62,176.4,186.23,7.12,3426,3177,2123,37,M,CAN,QC,Montreal,6317,2
5547,"Jalleau, Alexandre",21.68,43.33,86.72,91.43,108.9,132.22,155.82,178.95,188.72,7.2,3877,3564,633,41,M,CAN,ON,Toronto,6320,2
5558,"Lalonde, Frank",22.38,44.33,89.13,94.03,112.65,137.17,164.5,191.63,202.7,7.73,7151,5969,1179,41,M,CAN,ON,Rockland,6331,2
5566,"Kistulinec, Pete W.",22.0,44.08,88.92,93.88,112.27,137.28,164.9,196.92,213.47,8.15,10363,7761,3466,39,M,CAN,ON,Charing Cross,6339,2
5572,"Faucher, Pierre",22.92,45.8,91.85,96.85,114.82,139.08,164.58,189.05,199.75,7.63,6405,5498,460,54,M,CAN,QC,Lachine,6349,2
5583,"Lewis, Lawrence E.",22.25,44.43,89.5,94.47,112.58,137.22,162.72,189.02,201.75,7.7,6880,5796,924,47,M,CAN,ON,Scarborough,6363,2
5619,"Bosch, Mike",22.78,46.08,91.97,96.95,115.13,139.73,169.72,207.08,221.63,8.47,12916,8963,1677,46,M,CAN,ON,Ajax,6406,2
5627,"Ryan, Dennis P",21.43,42.77,85.5,90.2,107.12,129.72,152.9,175.7,186.43,7.12,3460,3207,535,40,M,CAN,ON,Markham,6418,2
5637,"Gamache, Stephane",23.05,46.0,91.35,96.33,114.18,138.05,163.0,188.1,200.88,7.67,6675,5664,1126,44,M,CAN,QC,Ste-Foy,6429,2
5651,"Landry, Sylvain",21.78,43.33,86.87,91.57,108.83,131.55,155.22,178.75,189.62,7.23,4058,3712,403,46,M,CAN,QC,St-Eustache,6444,2
5657,"Campbell, Renaud",21.82,43.95,90.0,95.05,114.17,140.33,170.38,200.08,212.23,8.1,10004,7588,1386,46,M,CAN,ON,Oakville,6451,2
5671,"Benson, Brad J",21.67,43.37,87.55,92.43,110.15,134.98,161.47,192.43,204.45,7.8,7632,6271,3137,38,M,CAN,ON,Toronto,6467,2
5683,"Hesse, Shaun",21.6,43.1,87.12,92.05,110.13,133.87,159.08,187.23,200.62,7.67,6606,5620,1116,40,M,CAN,SK,Regina,6480,2
5689,"Thivierge, Guillaume",23.27,46.62,94.25,99.63,123.0,151.55,184.02,214.52,227.4,8.68,14580,9648,3785,37,M,CAN,QC,Pintendre,6486,2
5703,"Vander Geest, Stu",21.97,43.85,88.17,93.07,110.78,134.45,160.45,187.42,199.18,7.6,6243,5381,2916,35,M,CAN,ON,Uxbridge,6503,2
5718,"MacKinnon, Matthew",21.22,42.37,84.88,89.57,106.23,128.17,150.63,173.7,185.15,7.07,3247,3030,2052,37,M,CAN,NS,Stillwater Lake,6521,2
5726,"Balland, Olivier B",21.75,44.98,95.88,101.62,123.87,156.08,194.18,229.73,244.87,9.35,19085,11578,4153,38,M,CAN,QC,Montreal,6529,2
5731,"Robitaille, Jean-Philippe",21.6,43.48,87.92,92.85,111.65,139.15,168.52,199.82,212.87,8.13,10182,7679,3451,39,M,CAN,QC,St-Ferreol-Les-Neiges,6536,2
5736,"Marillier, Vaughn",24.13,48.65,95.75,100.83,119.37,144.18,169.08,194.2,205.58,7.85,7958,6460,3178,35,M,CAN,AB,Grande Prairie,6541,2
5748,"Lavigne, Louis-Philippe",21.33,42.87,88.4,93.68,114.02,143.92,178.1,212.65,226.25,8.63,14254,9529,3768,36,M,CAN,QC,Lasalle,6557,2
5749,"Paquet, Martin",22.43,45.15,90.12,95.03,112.45,135.65,158.67,181.1,191.0,7.3,4331,3945,732,40,M,CAN,QC,Trois-Rivieres,6558,2
5760,"Byrne, Jim",22.37,44.47,89.13,94.1,112.5,137.25,163.13,188.97,199.93,7.63,6458,5530,1102,40,M,CAN,AB,Calgary,6572,2
5765,"Haggerty, Kevin",21.77,43.23,86.17,91.0,108.87,133.5,160.18,187.67,199.97,7.63,6467,5534,2954,39,M,CAN,ON,Stittsville,6577,2
5767,"Hayes, Andy J.",22.1,44.4,89.78,94.82,113.22,137.5,163.15,189.48,201.95,7.72,6934,5830,37,62,M,CAN,ON,Newmarket,6579,2
5770,"Lewyckyj, Nestor",21.35,43.37,89.7,94.88,113.55,138.48,163.4,188.02,198.98,7.6,6197,5345,438,51,M,CAN,QC,Kirkland,6582,2
5772,"Price, Cullen F.",22.82,45.77,91.72,96.68,114.67,138.28,162.15,185.3,195.55,7.47,5404,4773,2745,39,M,CAN,ON,Toronto,6584,2
5778,"Holwell, Dermot W",21.92,43.85,88.17,93.02,110.7,134.1,158.03,182.53,194.27,7.42,5100,4551,85,59,M,CAN,ON,Mississauga,6590,2
5801,"Thaxter, Keith J",23.42,49.77,98.72,104.12,124.12,150.97,177.22,202.77,214.92,8.2,10798,7973,1005,52,M,CAN,YT,Whitehorse,6614,2
5841,"Bonfiglio, Joseph (peppe)",26.33,48.32,92.13,96.98,114.52,138.47,164.42,190.8,203.17,7.75,7288,6060,3083,36,M,CAN,ON,Kingsville,6660,2
5850,"Bryce, Jeff",21.28,42.32,84.68,89.3,106.1,128.52,152.23,176.58,187.22,7.15,3583,3319,332,46,M,CAN,ON,Toronto,6669,2
5872,"Giguere, Frederic",21.68,43.62,87.72,92.62,109.97,133.1,156.97,180.67,191.05,7.3,4342,3956,736,44,M,CAN,QC,Ste-Catherine,6693,2
5876,"Logan, Rodney A.",21.28,43.37,88.1,92.98,111.28,134.62,159.27,185.25,196.62,7.5,5610,4922,2785,37,M,CAN,AB,Fort Mcmurray,6698,2
5877,"Fortier, Yannick",21.88,43.92,87.93,92.7,109.68,131.43,152.9,173.73,182.67,6.97,2813,2653,1845,39,M,CAN,QC,Sherbrooke,6699,2
5880,"Tremblay, Christian",21.82,43.62,87.03,91.75,108.82,131.43,154.42,176.75,186.72,7.13,3501,3245,181,50,M,CAN,QC,Qubec,6702,2
5886,"Tremblay, Stephan",21.72,43.7,88.55,93.53,111.55,136.83,163.22,190.78,202.63,7.73,7130,5954,1176,41,M,CAN,QC,Lorraine,6710,2
5891,"Rowthorn, Jeff",22.32,44.83,90.08,95.13,113.08,136.88,162.9,189.15,201.98,7.72,6946,5839,3034,36,M,CAN,ON,Ancaster,6716,2
5902,"Shupe, Scott",22.35,43.28,85.0,89.58,106.07,128.2,150.78,172.85,183.0,6.98,2855,2687,238,49,M,CAN,BC,Maple Ridge,6728,2
5911,"Bessette, Pascal",22.28,44.53,89.1,93.95,112.07,136.62,162.53,189.75,201.82,7.7,6900,5806,3024,37,M,CAN,ON,Ottawa,6737,2
5915,"Marek, Ron J",22.67,45.33,90.72,95.78,113.92,140.82,168.95,199.38,211.55,8.08,9782,7467,3406,39,M,CAN,ON,Oakville,6741,2
5916,"Saunders, Ryan",22.32,46.23,97.02,102.47,124.08,153.65,184.95,218.13,231.65,8.85,15759,10159,3878,38,M,CAN,ON,Toronto,6742,2
5931,"Savard, Justin",22.17,44.47,89.1,93.93,111.27,134.05,157.47,179.93,189.45,7.23,4026,3688,216,52,M,CAN,QC,St-Ambroise,6763,2
5946,"Schwindt, Eric L.",21.52,42.8,85.52,90.15,107.3,129.57,152.55,175.3,185.45,7.08,3294,3067,2068,38,M,CAN,ON,Guelph,6778,2
5967,"Foote, Harvey F Jr.",22.37,44.42,88.82,93.75,111.25,135.3,161.97,188.6,200.75,7.67,6637,5640,872,49,M,CAN,ON,Maple,6801,2
5971,"Wilson, Pete",21.73,43.6,88.43,93.32,111.75,137.13,163.35,190.68,202.47,7.73,7071,5920,167,58,M,CAN,ON,Listowel,6807,2
5981,"Morton, Barry",23.17,45.87,94.4,100.0,121.95,153.2,193.03,239.48,256.9,9.8,21305,12545,2272,48,M,CAN,ON,Toronto,6820,2
5992,"Dwyer, Mark",21.37,42.83,86.6,91.45,109.27,133.08,158.48,185.67,198.53,7.58,6060,5248,2877,35,M,CAN,AB,Calgary,6833,2
6012,"Stokes, Tony",25.15,50.63,101.47,107.22,127.35,153.88,181.97,210.63,223.3,8.53,13402,9170,1262,50,M,CAN,ON,London,6856,2
6013,"Medwid, Greg",21.58,42.87,88.93,93.75,111.58,134.63,163.3,189.22,200.45,7.65,6570,5596,1113,40,M,CAN,AB,Calgary,6857,2
6020,"Boivin, Francis",21.77,43.18,85.83,90.55,107.2,129.08,151.87,175.82,186.63,7.13,3490,3234,2149,35,M,CAN,QC,Laval,6864,2
6035,"Blanchard, Felix Antoine",21.5,42.72,85.78,90.48,107.6,130.73,155.53,182.25,194.03,7.42,5052,4516,882,40,M,CAN,QC,Lac Beauport,6879,2
6042,"Del Valle, Christian",21.87,43.12,85.87,90.53,108.15,132.75,161.28,191.87,204.5,7.8,7647,6282,3141,38,M,CAN,ON,Ottawa,6886,2
6055,"Smith, Matthew C.",26.8,48.85,92.18,96.88,113.8,136.17,159.18,182.53,192.78,7.37,4756,4281,2572,38,M,CAN,NS,Newport Landing,6902,2
6057,"Brown, Doyle",21.23,42.58,85.23,89.82,106.48,128.87,152.02,175.12,185.33,7.08,3275,3052,498,42,M,CAN,ON,Toronto,6904,2
6071,"Holmen, Magnus",22.42,45.15,94.72,99.8,118.25,143.25,169.82,200.52,215.08,8.22,10854,8004,3513,37,M,CAN,ON,Ottawa,6919,2
6079,"Moon, Michael T",21.77,43.2,85.78,90.5,109.17,131.98,154.63,177.17,187.45,7.15,3636,3365,189,53,M,CAN,BC,Vancouver,6929,2
6091,"Bertrand, Kelly",24.07,48.15,97.2,102.6,122.83,148.77,175.75,202.62,214.27,8.18,10611,7883,1468,44,M,CAN,ON,Guelph,6943,2
6105,"Chaput, Alan",23.42,46.58,93.52,98.65,117.07,141.38,167.1,193.18,204.4,7.8,7618,6263,1066,45,M,CAN,ON,Ottawa,6960,2
6115,"Mesbah, Tayeb",22.2,44.28,88.37,93.17,110.47,133.22,156.25,178.68,188.45,7.2,3818,3516,202,50,M,CAN,QC,Gatineau,6972,2
6122,"Atto, Peter D.",21.53,43.03,87.03,91.65,109.0,132.48,157.57,182.87,194.4,7.42,5144,4583,586,46,M,CAN,ON,Toronto,6979,2
6141,"Bonn, Kristian G.",25.28,50.97,99.33,104.88,124.07,149.53,177.62,205.82,217.75,8.32,11704,8410,1536,40,M,CAN,ON,Belleville,7004,2
6157,"Roussel, Martin",27.08,53.58,106.18,111.83,133.43,162.83,194.55,226.77,240.55,9.18,18204,11215,4075,39,M,CAN,QC,Cantley,7021,2
6163,"Morris, Sheldon R.",21.95,43.17,85.63,90.28,107.15,130.45,156.22,181.82,193.15,7.38,4838,4344,839,41,M,CAN,NS,Springhill,7027,2
6165,"Bouchard, Cendrix",21.05,41.92,84.58,89.25,106.03,128.02,150.2,171.58,180.72,6.9,2484,2347,1665,37,M,CAN,BC,Vancouver,7029,2
6171,"Peicheff, Sean",21.62,42.9,85.1,89.68,106.07,127.1,148.37,169.17,178.47,6.82,2023,1914,287,43,M,CAN,ON,Dorchester,7036,2
6183,"Mercer, Dean P",21.9,43.7,88.52,93.35,111.3,135.67,161.23,188.48,201.53,7.7,6830,5762,1144,41,M,CAN,NB,Rothesay,7048,2
6204,"Kuschnik, Harold F.",22.78,45.32,92.03,97.13,115.15,139.25,163.47,187.25,198.0,7.57,5926,5154,410,54,M,CAN,ON,Colborne,7072,2
6218,"Boake, Cody C",22.45,43.85,87.37,92.18,110.47,135.72,162.1,190.32,202.1,7.72,6971,5856,1160,43,M,CAN,AB,Grande Prairie,7087,2
6228,"Meltzer, Nir",21.77,43.38,87.78,92.6,109.98,132.72,155.87,178.97,189.83,7.25,4105,3754,411,48,M,CAN,ON,Toronto,7102,2
6229,"Moscoe, Ken I.",22.17,44.1,88.28,92.98,109.87,133.38,158.57,182.92,193.3,7.38,4883,4380,539,45,M,CAN,ON,Toronto,7103,2
6277,"Demeules, Eric",22.23,44.48,89.02,93.87,111.52,135.33,160.22,185.87,197.9,7.55,5901,5136,1015,42,M,CAN,QC,Montreal,7159,2
6303,"Bolullo, Mathieu",21.65,43.5,87.87,92.67,110.03,133.52,158.18,182.52,192.9,7.37,4781,4301,823,41,M,CAN,QC,Montreal,7187,2
6313,"Yip, Christopher M.",22.92,46.43,95.62,101.07,123.3,150.57,179.35,209.28,220.35,8.42,12521,8783,1631,48,M,CAN,ON,Toronto,7197,2
6321,"Friesen, Greg P.",22.6,45.72,91.98,97.02,115.28,140.13,166.18,192.8,204.37,7.8,7598,6253,3134,37,M,CAN,ON,Ottawa,7205,2
6325,"Cook, Sheldon",21.23,42.32,84.85,89.47,106.38,128.6,151.35,174.2,184.82,7.05,3187,2980,281,45,M,CAN,ON,Inverary,7209,2
6328,"Drouin, Stephane",22.62,45.3,90.25,95.05,112.55,135.78,159.0,181.63,191.55,7.32,4453,4037,757,43,M,CAN,QC,Montreal,7212,2
6329,"Cummings, Jon M",22.48,45.22,90.98,95.93,114.07,138.78,165.65,191.65,203.12,7.75,7273,6050,3078,36,M,CAN,AB,Calgary,7213,2
6346,"Bedard, Jean-Paul",26.0,53.67,112.08,118.07,142.0,173.7,205.27,237.15,249.72,9.53,19990,11974,2194,47,M,CAN,ON,Toronto,7232,2
6355,"Engen, Dale A.",22.93,46.08,93.58,98.62,116.5,139.67,162.63,185.77,196.23,7.5,5536,4871,662,46,M,CAN,ON,Kingston,7241,2
6396,"Kay, Jeff",23.38,48.8,106.32,112.38,140.47,181.95,217.72,251.55,264.75,10.1,22619,13168,2351,46,M,CAN,AB,Calgary,7290,2
6411,"Racine, Jean-Francois",23.32,46.85,94.55,99.68,118.77,144.63,172.3,202.0,217.58,8.3,11654,8390,3586,38,M,CAN,QC,Montreal,7306,2
6434,"Page, Jean-Marc",24.15,47.88,94.62,99.75,118.52,144.08,170.52,198.32,211.28,8.07,9713,7439,3399,37,M,CAN,QC,Montreal,7330,2
6439,"Brown, Alexander C.",22.57,45.2,91.08,96.15,114.35,138.22,162.13,186.17,197.03,7.52,5701,4992,380,51,M,CAN,AB,Calgary,7336,2
6440,"Lohnes, Steve",24.38,48.95,101.03,106.88,132.95,174.28,218.83,259.32,274.93,10.5,24149,13873,2021,54,M,CAN,NB,Hampton,7337,2
6450,"Kiviaho, Colin",22.98,46.98,92.67,97.7,115.52,139.32,163.72,187.82,198.87,7.6,6161,5322,2901,38,M,CAN,ON,Ottawa,7349,2
6455,"Delisle, Alain",23.32,46.13,91.98,97.0,114.95,139.47,165.58,193.58,205.77,7.85,8010,6493,1126,45,M,CAN,QC,Shawinigan-Sud,7355,2
6457,"De Roy, Patrick",21.73,43.15,88.02,92.83,111.77,137.22,163.58,192.03,204.38,7.8,7603,6256,3135,36,M,CAN,QC,Westmount,7357,2
6465,"Foley, Paul",21.57,43.12,87.77,92.73,110.57,134.1,158.18,182.6,193.5,7.38,4919,4409,298,54,M,CAN,ON,Ottawa,7366,2
6467,"Kemperman, Harry T",23.55,46.53,93.62,98.7,117.1,141.3,165.37,189.13,199.42,7.62,6309,5428,814,46,M,CAN,ON,Kitchener,7368,2
6468,"Taylor, Kevin S",23.53,46.25,90.98,95.82,113.03,136.92,160.13,182.68,192.73,7.37,4742,4271,517,45,M,CAN,ON,Waterloo,7369,2
6472,"Kilburn, Stephen A.",22.28,44.25,91.22,96.6,117.37,146.0,175.35,204.3,216.47,8.27,11284,8210,1515,49,M,CAN,ON,Guelph,7373,2
6474,"Allen, Mark",22.93,46.1,93.6,98.62,116.5,139.68,162.63,185.77,195.18,7.45,5328,4719,925,42,M,CAN,ON,Kingston,7375,2
6482,"Frezell, Mark",20.9,41.35,83.12,87.63,104.03,125.53,147.67,169.82,180.13,6.88,2388,2256,179,47,M,CAN,AB,Calgary,7384,2
6486,"McCormick, Sean M.",22.35,44.9,90.22,95.15,113.7,138.85,167.3,196.98,210.42,8.03,9466,7305,1381,44,M,CAN,PE,North Rustico,7388,2
6489,"Dandonneau, Eric",21.08,42.35,85.55,90.32,108.47,132.98,157.75,185.4,197.37,7.53,5766,5039,990,44,M,CAN,QC,Laval,7391,2
6491,"Stollar, David M",21.92,43.62,87.65,92.47,110.48,135.83,161.83,188.03,199.62,7.62,6367,5471,32,60,M,CAN,ON,London,7393,2
6505,"Villeneuve, Richard",21.5,42.72,85.78,90.45,107.52,130.73,155.43,180.4,191.25,7.3,4382,3981,67,55,M,CAN,QC,Lac-Beauport,7408,2
6507,"Gervais, Robert",23.63,47.1,93.57,98.7,116.8,141.12,166.77,197.92,211.57,8.08,9794,7473,902,54,M,CAN,QC,Trois-Rivieres,7410,2
6553,"Zwicker, Stephen",21.5,43.43,90.87,95.5,112.68,135.82,162.97,190.23,203.07,7.75,7256,6039,3076,39,M,CAN,NS,Dartmouth,7465,2
6557,"Lepage, Daniel",21.83,43.28,87.0,91.88,109.9,135.32,161.83,187.82,199.28,7.62,6269,5399,805,49,M,CAN,QC,St-Andre-De-Kamouraska,7470,2
6579,"Cook, David H.",22.42,44.52,89.9,94.92,113.3,138.37,163.98,188.88,200.08,7.63,6494,5551,847,45,M,CAN,ON,Ripley,7494,2
6582,"De Bortoli, Bruno",21.78,43.17,85.88,90.48,107.27,129.9,154.23,178.7,189.68,7.25,4073,3726,672,40,M,CAN,QC,Montreal,7497,2
6593,"Paris, Luc",23.17,46.28,92.75,97.82,116.33,141.1,166.07,191.47,202.65,7.73,7134,5957,968,46,M,CAN,QC,Quebec,7510,2
6601,"Lacasse, Gilles",23.05,46.0,97.63,103.18,124.75,153.62,186.3,221.15,238.05,9.08,17565,10944,78,68,M,CAN,QC,Cap-Sante,7520,2
6603,"Gagnon, Joe",22.52,45.1,90.52,95.53,113.77,139.58,166.87,196.35,209.1,7.98,9031,7069,1352,44,M,CAN,QC,Lery,7522,2
6622,"Desroches, Calvin",21.45,42.68,84.25,88.8,105.37,126.97,149.12,169.73,179.27,6.85,2206,2086,77,52,M,CAN,PE,Northam,7545,2
6677,"Demontigny, Martin",21.42,43.1,86.63,91.38,108.4,130.9,153.85,177.08,187.35,7.15,3617,3348,339,47,M,CAN,QC,Baie St-Paul,7608,2
6713,"Cruz, Sergio A.",26.12,52.8,103.33,108.7,129.9,159.12,187.88,215.93,228.63,8.73,14920,9809,1402,51,M,CAN,ON,London,7649,2
6723,"Humphries, Matthew",21.35,42.55,85.1,89.82,106.55,128.42,150.08,170.98,180.08,6.88,2381,2249,349,40,M,CAN,ON,Alliston,7660,2
6742,"Beaulieu, Bruce P",22.42,44.2,88.58,93.77,112.4,136.67,161.87,186.07,197.15,7.53,5717,5005,702,48,M,CAN,ON,Ajax,7684,2
6750,"Bui, Phong",21.02,42.07,85.8,90.68,108.58,133.4,158.37,185.3,199.07,7.6,6217,5360,1065,43,M,CAN,QC,Montmagny,7694,2
6761,"Nahabedian, Alex Vahe",22.37,44.55,88.85,93.67,111.15,134.82,160.05,185.22,196.68,7.52,5631,4935,973,41,M,CAN,QC,Mont Royal,7706,2
6790,"Dallaire, Luc",21.2,42.47,85.97,90.78,108.97,135.75,166.47,197.07,212.0,8.1,9937,7550,1423,44,M,CAN,QC,Mont-Saint-Hilaire,7745,2
6799,"Tegano, John J.",22.25,44.47,88.78,93.63,111.05,134.4,158.38,182.72,193.7,7.4,4965,4449,304,52,M,CAN,ON,Ottawa,7756,2
6801,"Mah, Harvey",22.05,45.93,96.28,101.6,121.48,147.43,175.15,200.85,211.92,8.08,9905,7535,1420,43,M,CAN,ON,Ottawa,7758,2
6808,"Duffy, Michael F.",21.23,42.18,84.15,88.75,105.52,127.73,149.82,173.72,184.82,7.05,3185,2978,481,40,M,CAN,AB,Calgary,7765,2
6837,"Langlois, Francois",22.28,45.05,91.72,96.75,115.57,140.82,166.28,190.55,201.65,7.7,6860,5780,1148,43,M,CAN,QC,Boisbriand,7799,2
6850,"Turgeon, Nicolas",20.87,41.87,84.6,89.27,106.15,129.32,154.05,179.62,191.1,7.3,4353,3965,738,43,M,CAN,QC,Pincourt,7814,2
6865,"Sarbadhikari, Probir",22.98,49.32,100.9,106.45,128.02,156.82,185.92,214.78,226.93,8.67,14448,9603,1822,46,M,CAN,ON,Toronto,7830,2
6871,"La Rochelle, Marc-Antoine",22.32,45.23,93.02,98.27,117.95,143.05,169.68,196.77,207.88,7.93,8646,6848,1313,42,M,CAN,QC,Mont-Saint-Hilaire,7838,2
6884,"Laumaillier, Marc",22.3,44.55,89.33,94.25,111.82,135.13,159.65,183.42,193.93,7.4,5026,4495,570,46,M,CAN,QC,Mont-St-Hilaire,7856,2
6885,"Markotich, David",26.82,53.77,109.97,116.42,140.43,174.27,212.47,254.8,271.95,10.38,23743,13687,2432,47,M,CAN,ON,Harrowsmith,7857,2
6887,"Oss, Christopher D.",22.6,44.75,90.15,95.25,113.72,139.57,169.03,197.48,209.02,7.98,9002,7050,1268,47,M,CAN,NS,Cow Bay,7860,2
6894,"Corby, Wade",22.72,45.67,91.45,96.43,114.23,137.52,163.48,191.15,204.07,7.78,7513,6194,1050,48,M,CAN,ON,Oakville,7868,2
6902,"Hanley, Robert J.",22.12,44.22,90.08,95.03,113.18,138.38,165.45,192.07,202.38,7.73,7046,5909,527,51,M,CAN,ON,Whitby,7878,2
6905,"Garneau, Simon",24.9,50.32,106.97,113.93,139.77,176.15,215.47,256.32,272.28,10.4,23799,13714,2441,49,M,CAN,QC,Coteau-Du-Lac,7881,2
6913,"Bouchard, Daniel",22.25,44.45,89.25,94.15,111.75,135.65,160.27,184.48,195.53,7.47,5394,4766,341,52,M,CAN,QC,Longueuil,7890,2
6932,"Doyon, Sebastien",22.25,44.77,89.05,93.85,111.25,134.03,156.62,179.53,189.68,7.25,4074,3727,673,41,M,CAN,QC,Disraeli,7910,2
6944,"Halkett, Stuart",21.42,42.78,86.7,91.45,109.35,133.15,157.83,182.52,193.45,7.38,4913,4404,543,45,M,CAN,ON,Guelph,7925,2
6945,"Dohaney, Steve T.",22.35,44.6,89.28,94.07,111.75,134.3,157.47,180.73,190.82,7.28,4300,3922,248,52,M,CAN,NB,Fredericton,7926,2
6953,"Schindler, Glen J.",21.68,43.0,87.8,92.67,110.45,134.55,160.28,186.68,199.55,7.62,6351,5461,822,45,M,CAN,ON,Waterloo,7936,2
6957,"Prokai, Tom",24.1,47.57,94.8,99.97,118.92,143.68,169.67,195.9,207.23,7.92,8437,6725,1290,44,M,CAN,ON,Toronto,7940,2
6969,"Mouyau, Olivier Sr.",22.38,44.72,91.37,96.5,115.95,142.83,171.5,199.45,212.05,8.1,9956,7559,1426,40,M,CAN,ON,Ottawa,7954,2
6984,"Dawson, Mark R",22.17,43.83,87.1,91.78,108.58,130.6,153.07,176.13,186.22,7.12,3420,3171,526,40,M,CAN,BC,Vancouver,7973,2
6990,"Charest, Dave",21.73,44.6,90.25,95.3,113.93,138.38,164.13,191.32,203.05,7.75,7249,6035,1192,40,M,CAN,QC,Brossard,7980,2
7003,"Wiltshire, David",22.02,43.87,88.9,93.78,111.43,134.68,157.98,180.85,190.83,7.28,4305,3925,730,41,M,CAN,ON,Toronto,8002,2
7016,"Palmer, Dean",23.32,46.58,95.35,100.53,120.45,146.32,173.3,200.17,211.82,8.08,9873,7512,1367,45,M,CAN,ON,Guelph,8017,2
7057,"Hassard, Philip",21.62,42.98,85.42,90.05,106.58,128.82,150.9,173.78,184.2,7.03,3076,2882,267,45,M,CAN,ON,Ottawa,8061,2
7079,"Adair, Tom K.",20.98,42.22,85.58,90.32,107.67,131.02,155.32,180.23,192.7,7.35,4732,4263,515,47,M,CAN,ON,Kngston,8088,2
7081,"Couture, Philippe",22.1,44.07,88.58,93.28,110.43,132.58,154.3,175.7,185.2,7.07,3253,3036,493,40,M,CAN,QC,Longueuil,8090,2
7096,"Hayes, Trevor J",22.43,45.27,92.72,97.95,117.55,143.47,173.33,205.82,220.55,8.42,12581,8808,1587,43,M,CAN,BC,Victoria,8108,2
7139,"Kroll, Jerry",21.12,43.23,89.95,95.12,113.48,138.68,166.43,191.48,202.17,7.72,6990,5869,516,53,M,CAN,BC,Vancouver,8155,2
7140,"Kaulback, Darren J.",24.07,48.07,105.07,112.42,139.05,184.53,234.4,282.58,294.58,11.25,26675,15079,2327,43,M,CAN,NL,Corner Brook,8156,2
7151,"Rungis, Guntis D.",22.38,45.07,92.15,97.38,116.37,141.75,168.9,197.28,209.78,8.02,9264,7197,841,53,M,CAN,ON,Paris,8171,2
7192,"Roberts, Morris",21.9,43.45,87.8,92.63,110.03,133.18,157.03,181.08,191.63,7.32,4472,4052,70,55,M,CAN,AB,Calgary,8219,2
